time,power
14.232,910.95
14.2560005,910.95
14.28,910.95
14.304,30
14.328,30
14.352,30
14.376,30
14.400001,30
14.424,30
14.448,60
14.472,60
14.496,60
14.52,60
14.544,60
14.568,30
14.592,30
14.616,30
14.64,30
14.6640005,30
14.688,30
14.712,30
14.736,30
14.76,30
14.784,30
14.808001,30
14.832,30
14.856,30
14.88,30
14.904,30
14.928,30
14.952,30
14.976,30
15,30
15.024,30
15.048,940.95
15.0720005,940.95
15.096,940.95
15.12,910.95
15.144,910.95
15.168,0
15.192,0
15.216001,0
15.24,0
15.264,0
15.288,0
15.312,0
15.336,0
15.360001,0
15.384,910.95
15.408,910.95
15.432,940.95
15.456,940.95
15.4800005,940.95
15.504,940.95
15.528,940.95
15.552,940.95
15.576,940.95
15.6,910.95
15.624001,910.95
15.648,910.95
15.672,910.95
15.696,910.95
15.72,910.95
15.744,910.95
15.768001,910.95
15.792,910.95
15.816,940.95
15.84,30
15.864,30
15.8880005,30
15.912,30
15.936,30
15.96,30
15.984,30
16.008,30
16.032,30
16.056,30
16.08,30
16.104,30
16.128,30
16.152,30
16.176,0
16.2,30
16.224,30
16.248,60
16.272,30
16.296,30
16.32,30
16.344,30
16.368,30
16.392,60
16.416,60
16.44,60
16.464,30
16.488,30
16.512001,30
16.536,940.95
16.56,940.95
16.584,940.95
16.608,970.95
16.632,940.95
16.656,940.95
16.68,30
16.704,30
16.728,30
16.752,30
16.776001,30
16.8,30
16.824,30
16.848,30
16.872,30
16.896,30
16.92,30
16.944,30
16.968,30
16.992,30
17.016,60
17.04,60
17.064001,60
17.088,60
17.112,30
17.136,30
17.16,30
17.184,30
17.208,30
17.232,30
17.256,1851.9
17.28,1851.9
17.304,1851.9
17.328001,940.95
17.352,940.95
17.376,940.95
17.4,940.95
17.424,940.95
17.448,940.95
17.472,30
17.496,30
17.52,30
17.544,30
17.568,30
17.592001,30
17.616,1851.9
17.64,1851.9
17.664,1851.9
17.688,940.95
17.712,30
17.736,30
17.76,30
17.784,30
17.808,60
17.832,940.95
17.856,940.95
17.880001,940.95
17.904,940.95
17.928,940.95
17.952,30
17.976,940.95
18,940.95
18.024,940.95
18.048,1851.9
18.072,1851.9
18.096,1851.9
18.12,1851.9
18.144001,1851.9
18.168,1851.9
18.192,940.95
18.216,940.95
18.24,940.95
18.264,940.95
18.288,940.95
18.312,910.95
18.336,0
18.36,0
18.384,0
18.408,0
18.432,0
18.456,0
18.48,910.95
18.504,0
18.528,0
18.552,0
18.576,0
18.6,0
18.624,0
18.648,910.95
18.672,910.95
18.696001,910.95
18.72,910.95
18.744,910.95
18.768,910.95
18.792,940.95
18.816,970.95
18.84,940.95
18.864,940.95
18.888,970.95
18.912,940.95
18.936,940.95
18.960001,30
18.984,30
19.008,30
19.032,30
19.056,30
19.08,940.95
19.104,940.95
19.128,30
19.152,30
19.176,30
19.2,30
19.224,30
19.248001,30
19.272,30
19.296,30
19.32,30
19.344,30
19.368,30
19.392,940.95
19.416,940.95
19.44,940.95
19.464,940.95
19.488,910.95
19.512001,910.95
19.536,910.95
19.56,940.95
19.584,940.95
19.608,940.95
19.632,940.95
19.656,940.95
19.68,940.95
19.704,30
19.728,30
19.752,30
19.776001,60
19.8,30
19.824,30
19.848,60
19.872,90
19.896,90
19.92,120
19.944,90
19.968,90
19.992,120
20.016,120
20.04,90
20.064001,120
20.088,150
20.112,120
20.136,90
20.16,90
20.184,90
20.208,1000.95
20.232,90
20.256,90
20.28,60
20.304,60
20.328001,60
20.352,60
20.376,60
20.4,60
20.424,60
20.448,60
20.472,60
20.496,60
20.52,60
20.544,60
20.568,30
20.592001,0
20.616001,0
20.64,0
20.664,0
20.688,0
20.712,30
20.736,0
20.76,30
20.784,30
20.808,0
20.832,0
20.856,30
20.880001,30
20.904,30
20.928,30
20.952,30
20.976,30
21,1851.9
21.024,1851.9
21.048,970.95
21.072,970.95
21.096,60
21.12,60
21.144001,60
21.168,60
21.192,60
21.216,30
21.24,30
21.264,60
21.288,90
21.312,90
21.336,30
21.36,940.95
21.384,60
21.408,60
21.432001,30
21.456,30
21.48,30
21.504,30
21.528,60
21.552,60
21.576,970.95
21.6,60
21.624,60
21.648,60
21.672,60
21.696001,60
21.72,60
21.744,60
21.768,60
21.792,60
21.816,60
21.84,60
21.864,60
21.888,60
21.912,60
21.936,90
21.960001,90
21.984,970.95
22.008,60
22.032,60
22.056,60
22.08,970.95
22.104,970.95
22.128,1000.95
22.152,1000.95
22.176,1000.95
22.2,1000.95
22.224,1000.95
22.248001,1000.95
22.272,1000.95
22.296,1000.95
22.32,1000.95
22.344,60
22.368,60
22.392,60
22.416,60
22.44,60
22.464,60
22.488,60
22.512001,60
22.536,60
22.56,60
22.584,60
22.608,60
22.632,60
22.656,60
22.68,60
22.704,60
22.728,970.95
22.752,970.95
22.776001,1000.95
22.800001,90
22.824,90
22.848,60
22.872,90
22.896,90
22.92,90
22.944,90
22.968,90
22.992,60
23.016,0
23.04,0
23.064001,0
23.088,0
23.112,0
23.136,0
23.16,0
23.184,0
23.208,0
23.232,0
23.256,0
23.28,0
23.304,0
23.328001,0
23.352,0
23.376,0
23.4,0
23.424,0
23.448,0
23.472,0
23.496,0
23.52,0
23.544,0
23.568,0
23.592001,0
23.616001,0
23.64,0
23.664,0
23.688,0
23.712,0
23.736,0
23.76,0
23.784,0
23.808,0
23.832,0
23.856,0
23.880001,0
23.904,0
23.928,0
23.952,0
23.976,0
