time0,eta0,time1,eta1,time2,eta2,time3,eta3,time4,eta4,time5,eta5,time6,eta6,time7,eta7,time8,eta8,time9,eta9,time10,eta10,time11,eta11,time12,eta12,time13,eta13,time14,eta14,time15,eta15,time16,eta16,time17,eta17,time18,eta18,time19,eta19,time20,eta20,time21,eta21,time22,eta22,time23,eta23,time24,eta24,time25,eta25,time26,eta26,time27,eta27,time28,eta28,time29,eta29,time30,eta30,time31,eta31,time32,eta32,time33,eta33,time34,eta34
0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2
0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2,0.0,349.2
5.33333333333333,176.4,5.6666666666666625,165.6,6.0,154.8,5.0,187.2,5.33333333333333,176.4,5.6666666666666625,165.6,6.0,154.8,6.0,187.2,7.025,176.4,5.6666666666666625,165.6,6.0,154.8,5.0,187.2,5.33333333333333,176.4,5.6666666666666625,165.6,6.0,154.8,5.0,187.2,5.333333333333329,176.4,6.0,165.6,6.0,154.8,5.0,187.2,5.33333333333333,176.4,5.6666666666666625,165.6,6.0,154.8,6.233333333333326,187.2,7.566666666666656,176.4,7.125000000000001,165.6,6.0,154.8,13.274999999999991,187.2,11.024999999999991,176.4,10.277871794871674,165.6,15.14299999999821,154.8,5.0,187.2,5.33333333333333,176.4,5.6666666666666625,165.6,6.0,154.8
5.33333333333333,176.4,5.6666666666666625,165.6,6.0,154.8,5.0,187.2,5.33333333333333,176.4,5.6666666666666625,165.6,6.0,154.8,6.0,187.2,7.027269230766483,176.46807692299453,6.0,175.6000000000001,6.0,154.8,5.0,187.2,5.33333333333333,176.4,5.6666666666666625,165.6,6.0,154.8,5.3333333333333295,197.19999999999987,5.666666666666661,186.4,6.0,165.6,6.233333333333326,161.7999999999998,5.0,187.2,5.33333333333333,176.4,5.6666666666666625,165.6,6.0,154.8,6.349999999999994,190.70000000000002,7.791666666666657,183.15000000000003,7.326324175808812,171.63972527426435,6.0,154.8,13.274999999999991,187.2,11.024999999999991,176.4,10.277871794871674,165.6,15.14299999999821,154.8,5.0,187.2,5.33333333333333,176.4,5.6666666666666625,165.6,6.0,154.8
6.016666666666659,154.26,6.349999999999994,143.46,7.458333333333329,132.66,5.768065934065934,176.94,6.113941391941498,166.14,6.340304029304077,155.34,9.143223443223487,144.54000000000002,10.766666666666673,171.80999999999997,11.024999999999991,161.07807692299448,11.349999999999994,160.21000000000012,12.908333333333324,139.41000000000003,7.027269230766484,133.47,8.424547619059284,122.67000000000002,7.3270000000000035,111.87,8.075,101.07000000000002,6.0,183.15999999999985,6.233333333333327,172.36,6.474999999999994,151.56,7.326324175808811,147.7599999999998,5.33333333333333,179.91,5.6666666666666625,169.10999999999999,6.0,158.31,6.233333333333326,147.51000000000002,10.95,175.04000000000005,10.277871794871674,167.49000000000007,11.349999999999994,155.97972527426433,11.869990842479059,139.14000000000004,23.0,154.53,23.0,154.52999999999997,23.0,154.53000000000006,23.0,154.53000000000003,7.0272692307664855,136.98,6.883333333333326,126.17999999999998,7.327000000000003,115.38,7.54999999999999,104.58000000000001
8.075,216.01000000000022,6.474999999999994,147.21000000000004,7.458333333333329,132.66,5.994428571428513,382.92999999994623,6.340304029304077,372.12999999994634,6.566666666666656,361.32999999994627,9.369586080586066,350.5299999999463,10.949999999999998,177.30999999999975,11.349999999999994,170.82807692299457,11.595388278381037,167.5716483514314,12.908333333333324,139.41000000000005,7.124999999999999,136.40192307700548,8.424547619059284,122.67000000000002,9.783333333333333,185.5599999999999,8.533333333332411,114.81999999999996,6.0,183.15999999999985,6.233333333333327,172.36,7.025,168.06000000000017,7.327000000000003,147.78027472573552,5.33333333333333,179.91,5.6666666666666625,169.10999999999999,6.0,158.31000000000003,6.233333333333326,147.51000000000002,11.024999999999991,177.28999999999982,10.358333333333327,169.90384615384966,11.349999999999994,155.97972527426435,12.566666666666666,160.04027472562825,23.0,154.53,23.0,154.52999999999997,23.0,154.53000000000006,23.0,154.53000000000003,7.0272692307664855,136.98,7.124542124542058,345.67999999994663,7.458333333333329,119.31999999999978,7.7950549450548765,327.5799999999464
9.55,201.9700000000002,8.841666666666661,133.17000000000004,10.277871794871674,118.61999999999999,16.025,196.8999999999463,16.916666666666668,186.09999999994633,16.916666666666668,175.29999999994635,16.916666666666668,164.4999999999463,13.274999999999991,161.37999999999974,14.591666666666665,154.89807692299462,15.10833333333333,151.6416483514314,15.14299999999821,123.48000000000003,13.004666666666662,118.58192307700551,10.95,104.85,12.566666666666666,167.7399999999999,11.869990842479059,97.0,7.027269230766484,169.11999999999983,7.125,158.31999999999996,7.458333333333329,154.02000000000024,7.791666666666657,133.74027472573553,6.233333333333327,163.98,6.566666666666656,153.18,7.458333333333329,142.38000000000002,7.458333333333329,131.58,13.27499999999999,161.35999999999981,14.091666666666661,153.9738461538497,12.908333333333324,140.04972527426435,14.643269230766482,144.11027472562824,23.991666666666667,122.39999999999998,23.991666666666667,122.39999999999995,23.991666666666667,122.40000000000003,23.991666666666667,122.4,7.566666666666656,131.04000000000002,8.424547619059284,339.73999999994663,8.424547619059284,113.37999999999982,8.753397435909159,321.6399999999464
9.55,201.9700000000002,10.95,196.4200000000002,10.277871794871674,118.62000000000002,16.025,196.8999999999463,16.916666666666668,186.09999999994633,16.916666666666668,175.29999999994635,16.916666666666668,164.4999999999463,15.14299999999821,217.4199999999463,14.643269230766482,156.44615384598913,15.14299999999821,152.68164835137776,16.808333333333334,173.44000000005374,14.643269230766482,167.74000000000012,13.004666666666662,166.4899999999999,12.566666666666666,167.7399999999999,14.227990842479983,167.7400000000277,7.027269230766484,169.11999999999983,7.125,158.31999999999996,7.566666666666656,157.27000000000007,8.168721611714366,145.0519230771668,6.233333333333327,163.98,6.824710622710612,388.0,7.458333333333329,142.38000000000005,7.458333333333329,131.58,14.091666666666654,185.85999999999976,14.59166666666667,168.97384615384996,13.274999999999991,151.04972527426435,14.643269230766482,144.11027472562824,23.991666666666667,122.39999999999998,23.991666666666667,122.39999999999995,23.991666666666667,122.40000000000003,23.991666666666667,122.4,7.566666666666656,131.04000000000002,8.424547619059284,339.73999999994663,8.424547619059284,113.37999999999982,8.753397435909159,321.6399999999464
11.024999999999991,189.5500000000002,11.595388278381032,184.00000000000014,11.869990842479059,106.20000000000003,23.0,129.12999999994636,23.0,129.12999999994636,23.0,129.12999999994636,23.0,129.12999999994636,16.916666666666668,205.2699999999463,16.516666666666666,144.29615384598912,17.3,140.53164835137775,18.3,161.29000000005374,18.875,148.57000000000005,19.208333333333318,147.31999999999994,20.108333333333334,148.56999999999994,20.664000000003576,148.57000000000008,8.316666666666666,157.50999999999982,8.424547619059284,146.70999999999998,8.424547619059284,145.66000000000005,8.753397435909159,133.4419230771669,7.458333333333329,152.36999999999998,8.168721611714366,376.39,8.424547619059284,130.77000000000004,8.753397435909159,119.96999999999998,15.14299999999821,172.08999999999975,16.025,155.20384615384995,16.9023241758106,137.2797252742644,16.033333333333335,130.34027472562823,nan,nan,nan,nan,nan,nan,nan,nan,9.55,115.92,9.55,324.61999999994663,9.79209157509157,98.25999999999988,10.277871794871674,306.5199999999464
11.024999999999991,189.5500000000002,11.869990842479057,192.23807692294088,12.908333333333324,137.35027472562803,23.0,129.12999999994636,23.0,129.12999999994636,23.0,129.12999999994636,23.0,129.12999999994636,16.916666666666668,205.2699999999463,17.955794871798556,187.4699999999458,18.10461172161896,164.6699999999465,18.3,161.29000000005374,18.875,148.57000000000005,19.208333333333318,147.31999999999994,20.108333333333334,148.56999999999994,20.664000000003576,148.57000000000008,8.424547619059284,160.74642857177838,8.424547619059284,146.70999999999998,8.753397435909159,155.52549450549628,9.516666666666667,156.3399999998922,7.458333333333329,152.36999999999998,8.316666666666666,380.828351648569,8.424547619059284,130.77000000000007,8.753397435909159,119.96999999999998,16.025,198.5500000000534,16.025,155.20384615384995,16.916666666666668,137.70999999994638,16.9023241758106,156.4099999999462,nan,nan,nan,nan,nan,nan,nan,nan,9.55,115.92,9.666666666666657,328.11999999994634,10.032816849816784,317.3199999999464,10.277871794871674,306.5199999999464
