time0,eta0,time1,eta1,time2,eta2,time3,eta3,time4,eta4,time5,eta5,time6,eta6,time7,eta7,time8,eta8,time9,eta9,time10,eta10,time11,eta11,time12,eta12,time13,eta13,time14,eta14,time15,eta15,time16,eta16,time17,eta17,time18,eta18,time19,eta19,time20,eta20,time21,eta21,time22,eta22,time23,eta23,time24,eta24,time25,eta25,time26,eta26,time27,eta27,time28,eta28,time29,eta29,time30,eta30,time31,eta31,time32,eta32,time33,eta33,time34,eta34
0.00017137028,349.19998,0,349.19998,0.00054752943,349.19998,0.000004374955,349.19998,0,349.19998,0,349.19998,0.0002861758,349.19998,0.0001675095,349.19998,0.00057305145,349.19998,0,349.19998,0.0005163672,349.19998,0,349.19998,0.00010656541,349.19998,0,349.19998,0,349.19998,0,349.19998,0.00038917843,349.19998,0.000665608,349.19998,0.00063860044,349.19998,0.00002491689,349.19998,0,349.19998,0.00020382382,349.19998,0.000046922447,349.19998,0,349.19998,0.000016324087,349.19998,0.00052584277,349.19998,0,349.19998,0.00040077185,349.19998,0.00036180127,349.19998,0.000621923,349.19998,0.00041735207,349.19998,0.0007085599,349.19998,0.000304523,349.19998,0.00051134,349.19998,0.00082014507,349.19998
0.0004514621,349.45514,0.001,349.22998,0.00064951624,349.20303,0.00024550414,349.2072,0.001,349.22998,0.001,349.19998,0.0004182015,349.20395,0.00031705626,349.20447,0.0009237735,349.19998,0.001,349.22998,0.0007532142,349.2071,0.001,349.19998,0.00021521369,349.20325,0.001,350.11093,0.001,349.19998,0.001,349.19998,0.0004953018,349.29666,0.00082703354,349.20483,0.00085257296,349.3949,0.00013897636,349.2034,0.001,349.22998,0.00042104372,349.2065,0.0009544528,349.2272,0.001,349.22998,0.00027526967,349.20776,0.0008886884,349.21088,0.001,349.19998,0.0005100247,349.20325,0.000591211,349.20688,0.00075958186,349.2041,0.000787942,349.2111,0.0009325124,349.2067,0.00045081263,349.33325,0.00062639156,349.20343,0.00092776085,349.298
5.3333335,176.65512,5.6673555,165.62997,6,154.80302,5,187.20721,5.3333335,176.42996,5.6667604,165.59998,6,154.80394,9.726206,187.20447,5.3333335,176.39996,5.6666665,165.62997,8.371723,154.80708,5.0007687,187.19998,5.333654,176.40323,5.66719,166.51093,6.0006766,154.79997,5.344195,187.19998,5.3373117,176.49664,5.998421,165.60483,6.20598,154.99489,5.0006595,187.2034,5.333842,176.42996,5.6671557,165.6065,6.000482,154.8272,8.036506,187.22998,9.428126,176.40775,7.8882947,165.61087,6,154.79997,5,187.20325,10.304357,176.40686,10.418603,165.6041,20.998264,154.81108,5.0000434,187.2067,5.3337793,176.53323,5.6666665,165.60342,6.000344,154.898
5.3343334,176.65512,5.667629,165.63817,6.001,154.80302,5.001,187.20721,5.3343334,176.42996,5.666876,165.60344,6.001,154.80394,9.819366,189.99928,10.541667,176.39996,10.875,321.87997,8.375778,154.92874,5.0009117,187.33029,5.334007,176.72467,5.6673207,166.51485,6.0008526,154.96025,5.3463287,187.26399,5.5638084,183.29155,5.9993834,165.6337,6.3290787,158.68785,5.0008554,187.20927,5.3340425,176.43599,5.6673393,165.61201,6.000662,154.83258,8.037229,187.25166,9.4329605,180.81143,7.9650874,167.91466,10.25,154.79997,21.991667,187.20325,17.353977,387.89548,10.424943,165.7943,21.001657,154.91287,5.000829,187.92255,5.333935,176.5379,5.6676664,165.60342,6.0005608,154.90451
6.3556433,154.51512,8.252005,143.49817,8.218291,132.66302,7.4134464,176.94722,6.479709,166.16997,8.821192,155.34344,9.866248,144.54395,11.607152,174.60927,11.706088,161.00998,11.35,306.48996,11.683333,139.53873,6.6583333,133.60028,8.154843,122.99467,7.337791,112.78484,7.8265676,101.23025,5.9938602,173.22398,6.141667,169.25154,6.9309783,151.59369,6.8083334,144.64784,5.409716,179.91928,5.830863,169.146,5.995274,158.322,6.225,147.54259,10.44772,171.59166,10.066667,165.15143,10.4,152.25468,11.605423,139.13997,23.000494,154.53325,23,366.0255,23.000032,154.72427,23.000683,154.64288,7.0839467,137.70255,7.213585,126.31791,8.045837,115.383415,8.037293,104.6845
6.3926873,155.62645,8.254567,143.57504,8.2185755,132.67155,7.644887,387.778,6.6088758,283.8343,9.0102,327.52008,9.969747,238.82587,11.840538,181.61087,11.706857,161.03304,13.45,306.48996,13.783334,139.53873,9.116667,133.60028,8.21559,124.817055,7.3458796,113.027504,8.034287,107.46184,5.9949884,174.25171,6.6916666,169.25154,6.9686275,152.72316,7.358333,144.64784,5.638098,387.9635,5.9970903,320.5708,5.997304,158.3829,6.741667,147.54259,10.4672165,172.17657,12.083333,165.15143,12.416667,152.25468,11.877911,387.36264,23.000637,154.53754,23.001,366.0255,23.000172,154.72845,23.000952,154.65096,7.30982,343.46198,7.215259,126.36813,8.046228,115.39514,8.04571,104.93699
8.508333,141.58644,10.711429,129.53506,9.4447155,118.63155,20.154133,201.748,18.648743,97.804276,17.318623,141.4901,16.483334,52.795853,13.76883,165.6809,14.106037,145.10303,13.941667,290.55997,15.276167,123.60875,9.666667,115.78027,10.415987,106.99705,12.62502,95.20753,17.799002,89.64183,6.816846,160.2117,7.3008695,155.21153,7.4583335,138.68315,7.7916665,130.60783,6.350964,372.0335,6.9792843,304.6408,7.2354,142.4529,7.233333,131.6126,12.241667,156.24657,13.215368,149.22142,14.678242,136.32468,15.092408,371.43265,23.995153,122.40753,23.999245,333.8955,23.995697,122.59845,23.991667,122.52095,8.259441,337.52197,8.376897,120.42813,8.233334,109.45514,8.799873,98.99699
10.616667,141.58644,10.81089,132.5189,9.446114,118.67349,20.155472,201.78818,18.68263,98.82091,17.318968,141.50046,21.908333,215.54582,13.977741,171.94823,14.107329,145.1418,16.475,290.55997,15.807165,139.53871,18.016666,115.78027,10.418077,107.05976,12.866738,315.401,17.80083,89.6967,6.8284855,160.56088,7.3360195,156.26604,8.041667,138.68315,8.375,130.60783,6.351145,372.19815,7.0141034,305.6854,7.235773,142.46408,7.858333,131.6126,14.258333,216.74655,13.287592,151.38812,14.750443,202.09683,15.109896,371.95728,23.995304,122.41205,23.999714,333.90958,23.995834,122.60257,24,122.77095,8.259949,337.98416,8.532141,125.08545,9.016666,132.95512,9.116794,387.69635
12.271247,129.16644,11.443418,120.09891,11.666667,106.253494,23.000843,134.01816,23.000076,41.85091,23,95.330475,23.000593,180.17581,16.183332,159.79826,17.860727,132.9918,18.881643,278.40997,18.258839,127.38871,18.867859,96.61026,20.169603,87.88974,20.059834,296.231,19.608334,70.52669,7.8297133,148.9509,8.296455,144.65604,9.00729,127.07317,9.416011,118.997826,7.219363,360.58813,8.252725,294.07538,8.078093,130.8541,8.452925,120.0026,14.938762,202.97655,17.319155,137.61812,17.674152,188.32683,18.035128,358.18726,nan,nan,nan,nan,nan,nan,nan,nan,9.543747,322.86417,9.15,109.96546,9.822222,117.835106,10.141279,372.57635
12.883707,147.54025,11.607226,125.01317,13.783334,169.7535,23.000998,134.15889,23.000664,42.38606,23.001,95.330475,23.000769,180.33566,18.291666,159.79826,17.93634,135.2602,18.884125,278.4844,19.23048,156.53796,18.869265,96.652435,20.171387,87.94324,20.679155,296.231,21.125,116.02668,8.41806,166.6013,8.317151,145.2769,9.0504265,128.36728,9.431962,119.476364,7.2195406,360.59344,8.2959795,295.37302,8.342309,371.5427,8.747075,387.95898,15.036687,205.9143,17.330475,137.95772,17.772629,191.28113,18.24999,364.63315,nan,nan,nan,nan,nan,nan,nan,nan,9.550223,323.05847,9.933333,109.96546,9.865682,119.1389,10.3231125,378.03134
